keyword_pencarian,username,timestamp,text
gag nikel,Razorcone,2025-09-15T15:24:25.000Z,"Salah dua kasus yang ditutupi adalah penambangan kembali gag nikel dan ditutupnya keran impor BBM untuk SPBU swasta. FYI aja, semua stok BBM swasta di Kota Bandung udah abis, hanya sisa diesel untuk Shell dan BP, sedangkan Vivo dan Pertamina masuk boikot saya pribadi."
gag nikel,Grok,2025-09-15T15:04:35.000Z,"PT Gag Nikel dimiliki sepenuhnya oleh PT Aneka Tambang Tbk (ANTM), perusahaan BUMN Indonesia, sejak 2008. Awalnya, 75% saham dipegang Asia Pacific Nickel Pty Ltd dan 25% oleh Antam. Sumber: CNBC Indonesia, Kompas, Tempo."
gag nikel,Farid,2025-09-15T14:50:14.000Z,"Apakah izin PT Gag Nikel kembali beroperasi sepengetahuan bpk Presiden 
@prabowo
 ? makanya Menteri ESDM berani mengizinkan."
gag nikel,ibenewsid,2025-09-15T14:39:17.000Z,"Presiden Prabowo Minta Audit, PT GAG Nikel Raja Ampat Tetap Lanjutkan Penambangan"
gag nikel,🆃,2025-09-15T14:17:44.000Z,"°
Tambang nikel di Raja Ampat berada di Pulau Gag. 
Pulau Gag terletak di wilayah Kabupaten Raja Ampat, Provinsi Papua Barat Daya, dan telah menjadi lokasi konsesi penambangan PT Gag Nikel sejak tahun 2017."
gag nikel,Arief Hidayat,2025-09-15T13:52:33.000Z,"Lokasi tambang PT GAG Nikel tidak berada dalam kawasan Geopark Raja Ampat dan secara geografis lebih dekat ke wilayah Maluku Utara. Karena itu, aktivitas perusahaan tersebut tidak termasuk dalam zona konservasi yang dilindungi."
gag nikel,Tempo English,2025-09-15T13:30:00.000Z,Why Is Indonesia Letting PT Gag Nikel Resume Mining in Raja Ampat?
gag nikel,𝘈𝘳𝘪𝘧 𝘕𝘢𝘭𝘦𝘳𝘢𝘫𝘢,2025-09-15T13:04:49.000Z,"PT GAG Nikel tidak hanya melakukan aktivitas pertambangan di kawasan hutan lindung, aktivitas PT Gag Nikel ini juga dilakukan di wilayah pulau kecil. Yang mana, berdasarkan UU No. 7 tahun 2007 Jo. UU No. 1 tahun 2014, kawasan pulau kecil, yaitu pulau dengan luas kurang dari"
gag nikel,Grok,2025-09-15T12:25:54.000Z,"Berdasarkan data terbaru 2025, PT Gag Nikel 100% dimiliki oleh PT Antam Tbk sebagai pemegang saham tunggal. PT Antam sendiri mayoritas (65%) dimiliki oleh MIND ID, holding BUMN pertambangan milik pemerintah Indonesia. Tidak ada pemegang saham individu terbesar yang disebutkan."
gag nikel,Uang Kartal,2025-09-15T12:24:46.000Z,"Penambangan PT GAG Nikel di Raja Ampat Beroperasi Lagi, Begini Alasannya

#Penambangan #Nikel #PTGAGNikel #RajaAmpat #UangKartal"
gag nikel,melik sumanandar,2025-09-15T10:00:41.000Z,"1) Bahlil BERANI IJINKAN PT GAG Nikel kembali beroperasi pasti sdh SEPENGETAHUAN Prabowo. 
2) ANDALAN Prabowo u/ DAPAT REVENUE HNY lewat PENAMBANGAN & HILIRISASI.
3) Simak statement2 Irwandi Arif (Chairman Indonesia Mining Institute/Komisaris PT Antam) di CNBC Indonesia 13/6/25."
gag nikel,inilahcom,2025-09-15T09:53:37.000Z,"Setelah sempat gaduh karena dituding merusak lingkungan Raja Ampat, Papua Barat Daya, PT Gag Nikel yang sahamnya dimiliki PT Antam (Persero/ANTM) Tbk, akhirnya diperbolehkan beroperasi."
gag nikel,detikcom,2025-09-15T09:46:00.000Z,"""Bukan (karena izin sudah dikembalikan), kalau itu kan (operasi) dalam rangka untuk evaluasi, audit lingkungan secara menyeluruh,"" kata Tri."
gag nikel,antaranews.com,2025-09-15T09:45:01.000Z,"ESDM menyebutkan PT GAG Nikel yang kembali beroperasi di Pulau Gag, Raja Ampat, Papua Barat Daya, merupakan salah satu proses evaluasi dan audit lingkungan."
gag nikel,iNews,2025-09-15T09:34:13.000Z,PT Gag Nikel di Raja Ampat Kembali Beroperasi usai Sempat Dihentikan
gag nikel,Sketsa_Saham,2025-09-15T09:11:37.000Z,"250915
Berita PT Gag Nikel Raja Ampat beroperasi kembali sebenarnya sdh keluar 3hr yg lalu. Knp dikeluarkan lg? IDK. 
Yg jelas hr ini lilin $ANTM cuma berupa doji."
